,population,renter_occupied_households,pct_renter_occupied,median_gross_rent,median_household_income,median_property_value,rent_burden,pct_white,pct_af_am,pct_hispanic,pct_am_ind,pct_asian,pct_nh_pi,pct_multiple,pct_other,poverty_rate,pct_civilian_labor,pct_unemployment,pct_uninsured_adults,pct_uninsured_children,pct_adult_obesity,pct_diabetes,pct_physical_inactivity,heart_disease_mortality_per_100k,pct_female,pct_below_18_years_of_age,pct_aged_65_years_and_older,pct_adults_less_than_a_high_school_diploma,pct_adults_with_high_school_diploma,pct_adults_with_some_college,pct_adults_bachelors_or_higher,birth_rate_per_1k,death_rate_per_1k,RUCC1,RUCC2,RUCC3,RUCC4,RUCC5,RUCC6,RUCC7,RUCC8,RUCC9,ECT1,ECT2,ECT3,ECT4,ECT5,ECT6,UI1,UI2,UI3,UI4,UI5,UI6,UI7,UI8,UI9,UI10,UI11,UI12,YA,YB,evictions
10,22727.0,2385.0,22.169,502.0,37240.0,91317.0,32.717,0.9702069570242828,0.0076027062844388656,0.011807610677667177,0.0007871740451778118,0.002670413216552577,0.0,0.006925138751880748,0.0,16.422,0.434,0.059000000000000004,0.19399999999999998,0.065,0.297,0.106,0.32799999999999996,314.0,0.503,0.188,0.203,0.2350597609561753,0.3635458167330677,0.2838645418326693,0.11752988047808766,8.1335140781,13.644747660999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19
11,1685.0,163.0,25.833000000000002,617.0,38603.0,59602.0,25.03,0.6021157038014678,0.0373547703321535,0.3278541004259404,0.0005999160117583539,0.0,0.002989581458595797,0.029085927970084188,0.0,13.357999999999999,0.41200000000000003,0.042,0.4,0.26899999999999996,0.28800000000000003,0.11599999999999999,0.27899999999999997,249.0,0.503,0.23199999999999998,0.235,0.2432432432432433,0.2542542542542543,0.2822822822822823,0.22022022022022025,7.1335927367,15.564202335,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
12,1337.0,108.0,24.522,820.0,53455.0,85864.0,29.726,0.5246082100754559,0.0022016292056121533,0.4576986970358065,0.0,0.0,0.0,0.015491463683125515,0.0,12.003,0.6,0.03,0.276,0.20199999999999999,0.293,0.106,0.28800000000000003,262.0,0.488,0.247,0.159,0.21435692921236288,0.321036889332004,0.2432701894317049,0.2213359920239282,14.643545279000001,10.019267823,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
13,26179.0,2350.0,23.717,611.0,30667.0,78537.0,38.968,0.6513046696070489,0.3207216938201966,0.014001820236630762,0.0021002730354946143,0.00010001300169021972,0.0,0.011371478292177984,0.0004000520067608789,21.783,0.392,0.07400000000000001,0.265,0.08199999999999999,0.377,0.133,0.318,373.0,0.52,0.247,0.159,0.2334669338677355,0.3627254509018036,0.27354709418837675,0.13026052104208416,11.693399075999999,12.901716981,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90
14,158537.0,14954.0,28.111,906.0,62464.0,146551.0,30.125999999999998,0.6386765899051416,0.08887842697304497,0.24644155740085946,0.0026143659912053127,0.006000020033455871,0.0002003345587130508,0.016587701461440604,0.0006010036761391524,9.293,0.498,0.039,0.275,0.125,0.28300000000000003,0.10300000000000001,0.225,271.0,0.501,0.275,0.11599999999999999,0.15169660678642713,0.2974051896207585,0.3383233532934132,0.2125748502994012,13.395208208,7.372940688099999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,311
15,6454.0,767.0,34.343,500.0,25512.0,56231.0,28.081999999999997,0.3306847253574116,0.6078555304740406,0.04613995485327314,0.002217205919237522,0.005929270127915726,0.0,0.0071733132681213955,0.0,31.836,0.32899999999999996,0.063,0.292,0.10800000000000001,0.32899999999999996,0.12300000000000001,0.28300000000000003,379.0,0.405,0.193,0.121,0.27399999999999997,0.384,0.243,0.099,8.069522036,6.5176908752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
16,77345.0,10621.0,37.475,675.0,48101.0,144267.0,25.019000000000002,0.6782294362268787,0.006967869261828764,0.2521220786805353,0.020480702425664316,0.00792444090904514,0.0014197537079737796,0.03204011559413169,0.0008156031939423843,13.985,0.457,0.078,0.272,0.094,0.341,0.10300000000000001,0.243,238.0,0.479,0.26,0.132,0.1675025075225677,0.2918756268806419,0.3771313941825477,0.16349047141424272,14.144880636,8.285977125499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,128
17,9292.0,1537.0,36.205,595.0,41512.0,170226.0,31.808000000000003,0.9177918270477254,0.0012863724297481106,0.03724496918689296,0.01129813924732255,0.003679623461837618,0.0007977503440298358,0.02790131828244351,0.0,8.788,0.542,0.034,0.282,0.156,0.247,0.08199999999999999,0.22399999999999998,193.0,0.491,0.185,0.193,0.06580259222333,0.2991026919242273,0.3320039880358923,0.30309072781655033,8.7308003234,8.8385879817,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
18,139993.0,19060.0,39.946,1405.0,71378.0,462991.0,32.14,0.5444408983923087,0.020215821598117047,0.3307136873179878,0.0018949216100849727,0.07514860174731719,0.0018949216100849727,0.0223700482706347,0.0033210994534647147,6.985,0.517,0.057,0.22,0.09300000000000001,0.23600000000000002,0.07200000000000001,0.142,226.0,0.5,0.226,0.159,0.1695085255767302,0.1915747241725176,0.3149448345035106,0.32397191574724177,10.554802826,8.3001717645,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,97
19,94489.0,9180.0,25.325,871.0,60519.0,190145.0,25.225,0.8692857644215825,0.05548035175325131,0.0265519558002186,0.0007019021548396153,0.028176357929990275,0.0,0.019402580994495086,0.00040108694562263737,6.042000000000001,0.529,0.046,0.13699999999999998,0.055999999999999994,0.267,0.105,0.258,238.0,0.523,0.21100000000000002,0.184,0.07984031936127745,0.26447105788423153,0.313373253493014,0.3423153692614771,9.384208054,10.04612034,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,504
20,44519.0,5138.0,29.735,582.0,35965.0,98715.0,24.877,0.8797552461422508,0.038359316117259706,0.05588281962791067,0.004571779919869888,0.0077849180848109795,0.0006941965171169027,0.008667539370859614,0.004284184219921457,15.707,0.45799999999999996,0.065,0.20800000000000002,0.067,0.33799999999999997,0.133,0.317,261.0,0.5,0.214,0.174,0.18190954773869347,0.3678391959798996,0.3145728643216081,0.13567839195979906,10.619980226000001,11.508681501,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,171
21,23435.0,2297.0,28.3,774.0,41667.0,112804.0,36.681,0.6707243702871811,0.28003168618642704,0.029941440718755014,0.0005013637092892668,0.005184100754051018,0.0,0.008523183057917534,0.0050938552863789505,18.82,0.428,0.075,0.263,0.092,0.33399999999999996,0.128,0.267,318.0,0.46799999999999997,0.223,0.138,0.239,0.4350000000000001,0.22400000000000006,0.102,12.059568259,11.244152610999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43
22,28867.0,2791.0,22.839000000000002,677.0,51169.0,129748.0,25.08,0.9604887449425392,0.004883413546427743,0.017213023781416797,0.0024215273783939227,0.010987680479462424,0.0,0.0039047128976602,0.00010089697409974676,5.805,0.47200000000000003,0.053,0.17300000000000001,0.08,0.311,0.1,0.262,281.0,0.502,0.248,0.166,0.12812812812812813,0.4494494494494495,0.25925925925925924,0.16316316316316318,11.249301286,10.34097261,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16
23,30096.0,3537.0,31.895,624.0,38955.0,92027.0,29.559,0.7107474260198742,0.2047323359679461,0.0607588880804537,0.002282445106696833,0.0009967009199549491,0.0,0.01651533424365351,0.0039668696614206965,16.768,0.389,0.07200000000000001,0.275,0.08800000000000001,0.324,0.124,0.295,340.0,0.47600000000000003,0.247,0.141,0.17964071856287425,0.4231536926147704,0.2654690618762475,0.1317365269461078,14.014215859,11.056779419000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46
24,34112.0,2775.0,20.175,583.0,45064.0,106573.0,26.859,0.9295135984844668,0.03948044619554812,0.016545914408649824,0.001995183345257409,0.0016021926863430706,0.0004030673424762442,0.009754229687925107,0.0007053678493334273,11.227,0.433,0.063,0.23800000000000002,0.055,0.359,0.102,0.34700000000000003,308.0,0.49,0.198,0.16899999999999998,0.17817817817817816,0.4614614614614615,0.21421421421421424,0.14614614614614613,10.914576432,9.9680548982,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,53
25,41161.0,4246.0,23.959,615.0,47860.0,132520.0,24.092,0.8745593448844059,0.0028661307235232428,0.025435661856493732,0.07393019423777901,0.004593798372197535,0.0001997303640085884,0.01821540919758326,0.0001997303640085884,7.757000000000001,0.515,0.059000000000000004,0.146,0.063,0.316,0.099,0.276,241.0,0.502,0.222,0.19399999999999998,0.09709709709709707,0.4514514514514514,0.2962962962962962,0.15515515515515513,10.187493226,10.476500126,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56
26,13501.0,1347.0,28.191,582.0,41095.0,62396.0,21.803,0.3777665945347491,0.05679633636958381,0.5465049569724725,0.00249609984399376,0.008041870061899251,0.00030194756177343864,0.008092194655528157,0.0,13.892999999999999,0.36700000000000005,0.045,0.331,0.14300000000000002,0.307,0.10099999999999999,0.266,256.0,0.43200000000000005,0.24100000000000002,0.14300000000000002,0.27672327672327673,0.3716283716283716,0.2427572427572427,0.10889110889110888,14.223894637999999,9.1063029163,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
27,6822.0,802.0,30.413,461.0,38596.0,71701.0,23.066,0.6923492079356354,0.29168957073609514,0.011693568537304482,0.0,0.0,0.0,0.004267652790964969,0.0,15.3,0.414,0.105,0.27,0.087,0.34600000000000003,0.12300000000000001,0.313,310.0,0.502,0.24,0.145,0.2287712287712288,0.41658341658341663,0.2067932067932068,0.14785214785214787,11.483967189000001,9.3959731544,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
28,10139.0,956.0,20.535,577.0,37636.0,73022.0,26.236,0.978737796444184,0.004714838110430191,0.004997526476794314,0.0,0.0,0.0,0.011549838968591302,0.0,14.757,0.457,0.062,0.247,0.063,0.327,0.133,0.33899999999999997,354.0,0.499,0.205,0.193,0.18731117824773416,0.4773413897280967,0.23061430010070494,0.10473313192346426,8.9641434263,11.055776892,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
29,5105.0,506.0,19.378,632.0,42613.0,156862.0,19.671,0.9030390160137376,0.0057106345593227106,0.055329260013577734,0.004852042650053912,0.008126672257497703,0.0058803562158060785,0.017062018290004394,0.0,14.525,0.5529999999999999,0.08900000000000001,0.20800000000000002,0.127,0.27699999999999997,0.08900000000000001,0.23199999999999998,230.0,0.483,0.256,0.185,0.08717434869739478,0.3476953907815631,0.3697394789579158,0.19539078156312625,10.815141198,4.8067294212,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
30,2002.0,257.0,34.985,454.0,42500.0,71382.0,17.735,0.8894144948232774,0.000991709310167004,0.09835772938236344,0.000495854655083502,0.0,0.0,0.010740211829108651,0.0,3.3569999999999998,0.6729999999999999,0.023,0.196,0.10800000000000001,0.301,0.1,0.33399999999999996,245.0,0.495,0.226,0.221,0.06673306772908368,0.32669322709163345,0.4123505976095617,0.1942231075697211,7.2576464489,18.66251944,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
31,16421.0,2104.0,29.499000000000002,546.0,37848.0,95755.0,27.775,0.9672864910330738,0.005377151611643486,0.010824396447274877,0.0,0.0026234892406901177,0.0010914516306687893,0.012797020036648742,0.0,14.261,0.42700000000000005,0.084,0.21600000000000003,0.045,0.355,0.11800000000000001,0.34600000000000003,362.0,0.503,0.20600000000000002,0.18899999999999997,0.13353413654618473,0.4959839357429719,0.22891566265060245,0.14156626506024095,11.609883597,13.251071330999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,55
32,1091549.0,131965.0,35.666,1426.0,80184.0,441252.0,32.378,0.4600711901218679,0.08667497888428588,0.2484615694003137,0.002805373446486748,0.15043438040461732,0.004695732614728714,0.043528536379358884,0.0033282387483409078,7.835,0.485,0.062,0.166,0.067,0.239,0.076,0.166,201.0,0.515,0.242,0.133,0.1106679960119641,0.18644067796610167,0.30508474576271183,0.3978065802592223,11.115620061,6.598197206900001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1660
33,23205.0,1962.0,21.043000000000003,576.0,38998.0,90394.0,30.86,0.9521162502643424,0.007864817779926083,0.01576991631672759,0.006595973938350301,0.0028196529812795183,0.00010070189218855419,0.014732686827185482,0.0,15.597999999999999,0.44,0.086,0.18100000000000002,0.055,0.342,0.115,0.28300000000000003,292.0,0.496,0.24100000000000002,0.177,0.1195219123505976,0.4472111553784861,0.301792828685259,0.13147410358565734,10.729983625,10.686891321000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,54
34,14147.0,1255.0,23.002,538.0,47539.0,84914.0,23.761999999999997,0.9218336061913976,0.003383439996031156,0.0601974500173637,0.0021828645135684873,0.004028377238676391,0.0,0.00827504092870963,9.922111425311306e-05,9.412,0.531,0.044000000000000004,0.11,0.061,0.284,0.09,0.259,221.0,0.506,0.215,0.223,0.09850746268656717,0.4000000000000001,0.3323383084577115,0.16915422885572146,9.5612450866,12.81915082,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
35,8269.0,1000.0,25.225,468.0,42749.0,72355.0,20.88,0.9266865419092318,0.0004028765384847813,0.017827286827951573,0.019549584029974008,0.002608625586688959,0.0,0.03292508510766875,0.0,13.414000000000001,0.525,0.036000000000000004,0.191,0.071,0.325,0.11900000000000001,0.34299999999999997,262.0,0.511,0.21100000000000002,0.23,0.083,0.39799999999999996,0.313,0.20600000000000002,14.354066986,13.617960986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8
36,9266.0,944.0,30.256,568.0,23259.0,54118.0,38.709,0.13583691626369046,0.8422881768263015,0.010823263064870072,0.001578806263591139,0.009174949607284356,0.0,0.00029788797426247906,0.0,35.082,0.345,0.126,0.252,0.066,0.42,0.16,0.371,467.0,0.528,0.222,0.138,0.2199004975124378,0.29850746268656714,0.327363184079602,0.15422885572139305,14.054584082,10.786076155999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
37,42398.0,5731.0,29.31,778.0,41712.0,105853.0,29.979,0.7767320340556026,0.02567284025339951,0.14160916757454708,0.017824718557075417,0.014546261550256226,0.0024210144050357107,0.021093088003873627,0.00010087560020982127,12.482999999999999,0.375,0.087,0.27399999999999997,0.172,0.29,0.10300000000000001,0.285,338.0,0.494,0.187,0.271,0.14955134596211364,0.35593220338983045,0.3629112662013957,0.13160518444666,8.6290106874,15.885752829000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
38,15073.0,1411.0,23.78,621.0,49681.0,99939.0,25.874000000000002,0.9717990797700432,0.0032922887951431193,0.012081793743644471,0.0011074977598340766,0.0021243820665908194,0.0,0.009292913021153208,0.0003020448435911118,9.69,0.495,0.043,0.172,0.044000000000000004,0.313,0.102,0.28600000000000003,278.0,0.518,0.249,0.184,0.15522388059701495,0.3701492537313433,0.3174129353233831,0.15721393034825873,12.469831054,11.933494234000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8
